,,,,,,
设备ID,报文类型,报文说明,报文功能码,原始报文,数据采集时间,数据入库时间
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046826020122320003e023,2026-02-01 22:32:00,2026-02-01 22:32:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046826020122310003e0d3,2026-02-01 22:31:00,2026-02-01 22:31:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204672602012230221bfd85,,2026-02-01 22:30:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020467260201223021f1f1109033085350f0f026020122302219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a190000003812114003e34a,2026-02-01 22:30:00,2026-02-01 22:30:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080204672602012230000360c2,2026-02-01 22:30:00,2026-02-01 22:30:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046726020122290003a713,2026-02-01 22:29:00,2026-02-01 22:29:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020467260201222800036742,2026-02-01 22:28:00,2026-02-01 22:28:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020467260201222700036472,2026-02-01 22:27:00,2026-02-01 22:27:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046726020122260003a423,2026-02-01 22:26:00,2026-02-01 22:26:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204662602012225231b6554,,2026-02-01 22:25:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020466260201222522f1f1109033085350f0f026020122252219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a19000000381211360394cd,2026-02-01 22:25:00,2026-02-01 22:25:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020466260201222500036812,2026-02-01 22:25:00,2026-02-01 22:25:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046626020122240003a843,2026-02-01 22:24:00,2026-02-01 22:24:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080204662602012223000369f2,2026-02-01 22:23:00,2026-02-01 22:23:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046626020122220003a9a3,2026-02-01 22:22:00,2026-02-01 22:22:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046626020122210003a953,2026-02-01 22:21:00,2026-02-01 22:21:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204652602012220231b7104,,2026-02-01 22:20:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020465260201222021f1f1109033085350f0f026020122202219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a1900000038121139037d9c,2026-02-01 22:20:00,2026-02-01 22:20:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020465260201222000037c42,2026-02-01 22:20:00,2026-02-01 22:20:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020465260201221900037192,2026-02-01 22:19:01,2026-02-01 22:19:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046526020122180003b1c3,2026-02-01 22:18:01,2026-02-01 22:18:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046526020122170003b2f3,2026-02-01 22:17:00,2026-02-01 22:17:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080204652602012216000372a2,2026-02-01 22:16:01,2026-02-01 22:16:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204642602012215231bb3d5,,2026-02-01 22:15:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020464260201221521f1f1109033085350f0f026020122152219000000272b0000000000392300000125371b000000302b000004300020190000001f1900000026190000301a190000003812113803ee0d,2026-02-01 22:15:00,2026-02-01 22:15:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046426020122150003be93,2026-02-01 22:15:01,2026-02-01 22:15:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020464260201221400037ec2,2026-02-01 22:14:00,2026-02-01 22:14:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802046426020122130003bf73,2026-02-01 22:13:00,2026-02-01 22:13:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020464260201221200037f22,2026-02-01 22:12:00,2026-02-01 22:12:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020464260201221100037fd2,2026-02-01 22:11:01,2026-02-01 22:11:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204632602012210241b6486,,2026-02-01 22:10:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020463260201221021f1f1109033085350f0f026020122102219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a1900000038121137030e87,2026-02-01 22:10:00,2026-02-01 22:10:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080204632602012210000359c2,2026-02-01 22:10:01,2026-02-01 22:10:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020463260201220900039e13,2026-02-01 22:09:01,2026-02-01 22:09:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020463260201220800035e42,2026-02-01 22:08:01,2026-02-01 22:08:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020463260201220700035d72,2026-02-01 22:07:00,2026-02-01 22:07:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020463260201220600039d23,2026-02-01 22:06:01,2026-02-01 22:06:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204622602012205221bcc55,,2026-02-01 22:05:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020462260201220521f1f1109033085350f0f026020122052219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a190000003812113803ac6f,2026-02-01 22:05:00,2026-02-01 22:05:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020462260201220500035112,2026-02-01 22:05:01,2026-02-01 22:05:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020462260201220400039143,2026-02-01 22:04:01,2026-02-01 22:04:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080204622602012203000350f2,2026-02-01 22:03:00,2026-02-01 22:03:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080204622602012202000390a3,2026-02-01 22:02:01,2026-02-01 22:02:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020462260201220100039053,2026-02-01 22:01:01,2026-02-01 22:01:01
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080204612602012200361b1b0f,,2026-02-01 22:00:37
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a00031004e020461260201220034f1f1109033085350f0f0260201210504180000053923ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00000120032266,2026-02-01 21:05:00,2026-02-01 22:00:37
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080204602602012200341bb7cf,,2026-02-01 22:00:35
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a000310042020460260201220034f1f1109033085350f0f0260201210504180000052219ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00000003f994,2026-02-01 21:05:00,2026-02-01 22:00:35
1090330853,下行,小时报应答,34,7e7e109033085301a00034800802045f2602012200331bd682,,2026-02-01 22:00:33
1090330853,上行,遥测站小时报,34,7e7e011090330853a00034007902045f260201220031f1f1109033085350f0f02602012105f460ffffffffffffffffffffff00f0f02602012105f5c0ffffffffffffffffffffffffffffffffffffffffffff000cf0f0260201220020190000001a190000002619000030272b0000000000392300000124371b000000302b000004300038121137031c7e,2026-02-01 22:00:00,2026-02-01 22:00:33
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802045e2602012200221b8c46,,2026-02-01 22:00:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02045e260201220021f1f1109033085350f0f026020122002219000000272b0000000000392300000125371b000000302b000004300020190000001f1900000026190000301a190000003812113903590c,2026-02-01 22:00:00,2026-02-01 22:00:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045e260201220000031101,2026-02-01 22:00:01,2026-02-01 22:00:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045e2602012159000346d1,2026-02-01 21:59:01,2026-02-01 21:59:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045e260201215800038680,2026-02-01 21:58:01,2026-02-01 21:58:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045e2602012157000385b0,2026-02-01 21:57:01,2026-02-01 21:57:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045e2602012156000345e1,2026-02-01 21:56:01,2026-02-01 21:56:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802045d2602012155221bcd16,,2026-02-01 21:55:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02045d260201215521f1f1109033085350f0f026020121552219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a19000000381211400397bf,2026-02-01 21:55:00,2026-02-01 21:55:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045d260201215500035051,2026-02-01 21:55:01,2026-02-01 21:55:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045d260201215400039000,2026-02-01 21:54:01,2026-02-01 21:54:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045d2602012153000351b1,2026-02-01 21:53:01,2026-02-01 21:53:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045d2602012152000391e0,2026-02-01 21:52:01,2026-02-01 21:52:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045d260201215100039110,2026-02-01 21:51:01,2026-02-01 21:51:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802045c2602012150231b90c6,,2026-02-01 21:50:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02045c260201215021f1f1109033085350f0f026020121502219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a1900000038121140038924,2026-02-01 21:50:00,2026-02-01 21:50:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045c260201215000039d80,2026-02-01 21:50:01,2026-02-01 21:50:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045c260201214900035a51,2026-02-01 21:49:01,2026-02-01 21:49:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045c260201214800039a00,2026-02-01 21:48:01,2026-02-01 21:48:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045c260201214700039930,2026-02-01 21:47:01,2026-02-01 21:47:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045c260201214600035961,2026-02-01 21:46:01,2026-02-01 21:46:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802045b2602012145231bb296,,2026-02-01 21:45:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02045b260201214521f1f1109033085350f0f026020121452219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a1900000038121140031c4c,2026-02-01 21:45:00,2026-02-01 21:45:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045b26020121450003bfd0,2026-02-01 21:45:01,2026-02-01 21:45:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045b260201214400037f81,2026-02-01 21:44:01,2026-02-01 21:44:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045b26020121430003be30,2026-02-01 21:43:01,2026-02-01 21:43:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045b260201214200037e61,2026-02-01 21:42:01,2026-02-01 21:42:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045b260201214100037e91,2026-02-01 21:41:01,2026-02-01 21:41:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802045a2602012140241b4f45,,2026-02-01 21:40:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02045a260201214021f1f1109033085350f0f026020121402219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a19000000381211380302f5,2026-02-01 21:40:00,2026-02-01 21:40:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045a260201214000037201,2026-02-01 21:40:01,2026-02-01 21:40:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045a26020121390003abd0,2026-02-01 21:39:01,2026-02-01 21:39:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045a260201213800036b81,2026-02-01 21:38:01,2026-02-01 21:38:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045a2602012137000368b1,2026-02-01 21:37:01,2026-02-01 21:37:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045a26020121360003a8e0,2026-02-01 21:36:01,2026-02-01 21:36:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204592602012135221b2017,,2026-02-01 21:35:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020459260201213521f1f1109033085350f0f026020121352219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a190000003812114003fb8e,2026-02-01 21:35:00,2026-02-01 21:35:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045926020121350003bd50,2026-02-01 21:35:01,2026-02-01 21:35:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020459260201213400037d01,2026-02-01 21:34:01,2026-02-01 21:34:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045926020121330003bcb0,2026-02-01 21:33:01,2026-02-01 21:33:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020459260201213200037ce1,2026-02-01 21:32:01,2026-02-01 21:32:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020459260201213100037c11,2026-02-01 21:31:01,2026-02-01 21:31:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204582602012130221bedc6,,2026-02-01 21:30:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020458260201213021f1f1109033085350f0f026020121302219000000272b0000000000392300000123371b000000302b000004300020190000001f1900000026190000301a19000000381211390389c7,2026-02-01 21:30:00,2026-02-01 21:30:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020458260201213000037081,2026-02-01 21:30:01,2026-02-01 21:30:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045826020121290003b750,2026-02-01 21:29:01,2026-02-01 21:29:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020458260201212800037701,2026-02-01 21:28:01,2026-02-01 21:28:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020458260201212700037431,2026-02-01 21:27:01,2026-02-01 21:27:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045826020121260003b460,2026-02-01 21:26:01,2026-02-01 21:26:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204572602012125231bf996,,2026-02-01 21:25:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020457260201212521f1f1109033085350f0f026020121252219000000272b0000000000392300000123371b000000302b000004300020190000001f1900000026190000301a19000000381211390356a0,2026-02-01 21:25:00,2026-02-01 21:25:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045726020121250003f4d0,2026-02-01 21:25:01,2026-02-01 21:25:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020457260201212400033481,2026-02-01 21:24:01,2026-02-01 21:24:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045726020121230003f530,2026-02-01 21:23:01,2026-02-01 21:23:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020457260201212200033561,2026-02-01 21:22:01,2026-02-01 21:22:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020457260201212100033591,2026-02-01 21:21:01,2026-02-01 21:21:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204562602012120231b3447,,2026-02-01 21:20:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020456260201212021f1f1109033085350f0f026020121202219000000272b0000000000392300000123371b000000302b000004300020190000001f1900000026190000301a1900000038121143032818,2026-02-01 21:20:00,2026-02-01 21:20:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020456260201212000033901,2026-02-01 21:20:01,2026-02-01 21:20:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080204562602012119000334d1,2026-02-01 21:19:01,2026-02-01 21:19:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045626020121180003f480,2026-02-01 21:18:01,2026-02-01 21:18:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802045626020121170003f7b0,2026-02-01 21:17:01,2026-02-01 21:17:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080204562602012116000337e1,2026-02-01 21:16:01,2026-02-01 21:16:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080204552602012115231b2f17,,2026-02-01 21:15:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020455260201211521f1f1109033085350f0f026020121152219000000272b0000000000392300000124371b000000302b000004300020190000001f1900000026190000301a1900000038121141033c6a,2026-02-01 21:15:00,2026-02-01 21:15:23
